player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Xavi Simons,nl NED,"FW,MF",0,22-196,2003,7.0,5.0,454.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,0.3,0.3,0.0,0.06,0.0,0.0,0.06,0.0,5.0,0.0,1.0,0.0,25.0,0.0,0.2,0.0,0.0,0.07,-0.3,-0.3,159.0,204.0,77.9,2616.0,557.0,80.0,93.0,86.0,63.0,73.0,86.3,12.0,27.0,44.4,0.0,6.0,9.0,8.0,2.0,32.0,175.0,27.0,5.0,1.0,0.0,1.0,21.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,11.0,2.18,9.0,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,7.0,0.0,279.0,5.0,44.0,115.0,127.0,6.0,279.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,19.0,15.0,5.0,0.0,179.0,0.0,16.0,9.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,28.0,4.0,8.0,33.3
Adam Smith,eng ENG,DF,0,34-188,1991,3.0,3.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,87.0,79.3,1169.0,441.0,35.0,39.0,89.7,27.0,30.0,90.0,7.0,16.0,43.8,0.0,1.0,7.0,0.0,0.0,6.0,71.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,1.76,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,106.0,6.0,25.0,61.0,20.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,2.0,1.0,0.0,56.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,33.3
Emile Smith Rowe,eng ENG,MF,0,25-098,2000,10.0,1.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,1.0,1.0,0.0,0.41,0.0,0.0,0.41,0.0,2.5,0.0,2.0,0.0,40.0,0.0,0.81,0.2,0.5,0.2,0.0,0.0,124.0,143.0,86.7,1827.0,309.0,69.0,80.0,86.3,44.0,48.0,91.7,5.0,6.0,83.3,0.0,3.0,8.0,3.0,0.0,13.0,139.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.84,5.0,0.0,0.0,2.0,0.0,1.0,0.41,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,170.0,2.0,22.0,70.0,78.0,9.0,170.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,5.0,5.0,2.0,0.0,123.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
Dominic Solanke,eng ENG,FW,0,28-050,1997,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.57,0.0,0.0,0.57,0.0,0.4,0.0,1.0,0.0,50.0,0.0,2.73,0.0,0.0,0.1,-0.2,-0.2,2.0,2.0,100.0,19.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,3.0,2.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Julio Soler,ar ARG,FW,0,20-260,2005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Sonne,pe PER,"DF,FW",0,24-358,2000,3.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,19.0,29.0,65.5,247.0,88.0,14.0,17.0,82.4,3.0,7.0,42.9,1.0,3.0,33.3,0.0,1.0,1.0,2.0,1.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,38.0,0.0,13.0,8.0,17.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,100.0
Borna Sosa,hr CRO,DF,0,27-286,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,12.0,2.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tomáš Souček,cz CZE,MF,0,30-249,1995,7.0,5.0,396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.23,0.23,0.23,1.5,1.5,0.0,0.34,0.0,0.0,0.34,0.0,4.4,0.0,5.0,0.0,62.5,0.0,1.14,0.13,0.2,0.29,-0.5,-0.5,115.0,159.0,72.3,1626.0,434.0,66.0,79.0,83.5,38.0,51.0,74.5,4.0,11.0,36.4,0.0,1.0,6.0,1.0,0.0,10.0,155.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.91,3.0,0.0,0.0,1.0,0.0,2.0,0.45,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,20.0,0.0,218.0,22.0,65.0,113.0,40.0,9.0,218.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,122.0,0.0,7.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,11.0,15.0,11.0,57.7
Djed Spence,eng ENG,DF,0,25-086,2000,9.0,8.0,668.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.0,0.0,0.02,0.0,7.4,0.0,1.0,0.0,50.0,0.0,0.13,0.0,0.0,0.09,-0.2,-0.2,297.0,374.0,79.4,5127.0,1512.0,134.0,147.0,91.2,137.0,163.0,84.0,21.0,41.0,51.2,0.0,2.0,31.0,4.0,1.0,31.0,319.0,51.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,9.0,7.0,0.94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,2.0,22.0,0.0,446.0,24.0,127.0,209.0,114.0,7.0,446.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,24.0,18.0,3.0,0.0,301.0,0.0,9.0,11.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,24.0,7.0,7.0,50.0
Anton Stach,de GER,MF,0,26-353,1998,9.0,8.0,709.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.13,0.25,0.13,0.25,0.9,0.9,0.0,0.11,0.0,0.0,0.11,0.0,7.9,0.0,4.0,3.0,26.7,0.0,0.51,0.07,0.25,0.06,+0.1,+0.1,261.0,344.0,75.9,3956.0,1044.0,147.0,173.0,85.0,78.0,96.0,81.3,20.0,39.0,51.3,0.0,13.0,25.0,6.0,2.0,42.0,321.0,22.0,7.0,0.0,0.0,4.0,21.0,15.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,28.0,3.55,16.0,3.0,0.0,3.0,0.0,3.0,0.38,1.0,0.0,0.0,1.0,0.0,1.0,14.0,8.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,7.0,5.0,14.0,1.0,422.0,14.0,70.0,213.0,144.0,15.0,422.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,13.0,14.0,3.0,0.0,263.0,0.0,5.0,5.0,0.0,13.0,11.0,0.0,0.0,1.0,0.0,28.0,11.0,3.0,78.6
John Stones,eng ENG,DF,0,31-159,1994,5.0,4.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,248.0,91.5,3714.0,1403.0,102.0,106.0,96.2,118.0,125.0,94.4,6.0,12.0,50.0,0.0,1.0,12.0,1.0,0.0,15.0,243.0,5.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,13.0,0.0,274.0,32.0,129.0,124.0,24.0,1.0,274.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,3.0,3.0,0.0,0.0,204.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,1.0,90.0
Jørgen Strand Larsen,no NOR,FW,0,25-270,2000,8.0,7.0,617.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,1.5,0.7,0.0,0.22,0.0,0.0,0.11,0.0,6.9,0.0,4.0,0.0,40.0,0.0,0.58,0.0,0.0,0.07,-0.5,-0.7,84.0,124.0,67.7,1064.0,200.0,57.0,77.0,74.0,16.0,25.0,64.0,4.0,6.0,66.7,0.0,4.0,11.0,0.0,0.0,5.0,120.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.31,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,9.0,0.0,179.0,10.0,17.0,88.0,74.0,30.0,178.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,2.0,1.0,1.0,0.0,138.0,0.0,17.0,6.0,0.0,14.0,6.0,2.0,0.0,0.0,0.0,8.0,23.0,30.0,43.4
Pascal Struijk,nl NED,DF,0,26-084,1999,8.0,8.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.1,0.0,0.0,0.1,0.0,8.0,0.0,1.0,0.0,12.5,0.0,0.12,0.0,0.0,0.1,-0.8,-0.8,476.0,513.0,92.8,8600.0,2921.0,183.0,189.0,96.8,262.0,270.0,97.0,26.0,42.0,61.9,0.0,2.0,41.0,1.0,0.0,23.0,480.0,33.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0.87,6.0,0.0,0.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,53.0,0.0,591.0,64.0,270.0,293.0,28.0,12.0,591.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,1.0,0.0,0.0,0.0,421.0,0.0,3.0,5.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,19.0,20.0,20.0,50.0
Crysencio Summerville,nl NED,"FW,MF",0,24-004,2001,8.0,7.0,558.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.16,0.16,0.0,0.16,0.8,0.8,0.0,0.13,0.0,0.0,0.13,0.0,6.2,0.0,2.0,0.0,22.2,0.0,0.32,0.0,0.0,0.09,-0.8,-0.8,143.0,171.0,83.6,1919.0,434.0,93.0,100.0,93.0,35.0,40.0,87.5,7.0,13.0,53.8,0.0,4.0,7.0,4.0,1.0,17.0,163.0,7.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,19.0,3.06,13.0,0.0,0.0,1.0,3.0,4.0,0.65,3.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,13.0,0.0,255.0,13.0,41.0,101.0,119.0,20.0,255.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,14.0,19.0,6.0,0.0,172.0,0.0,17.0,9.0,0.0,9.0,14.0,1.0,1.0,0.0,0.0,29.0,1.0,3.0,25.0
Dominik Szoboszlai,hu HUN,"MF,DF",0,25-009,2000,10.0,10.0,900.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2,1.3,1.3,0.0,0.13,0.0,0.0,0.13,0.0,10.0,0.0,6.0,4.0,30.0,0.0,0.6,0.05,0.17,0.07,-0.3,-0.3,599.0,716.0,83.7,10669.0,2624.0,278.0,308.0,90.3,228.0,251.0,90.8,77.0,123.0,62.6,0.0,16.0,67.0,13.0,5.0,76.0,611.0,102.0,24.0,3.0,0.0,2.0,45.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,6.0,45.0,4.5,34.0,7.0,0.0,1.0,1.0,6.0,0.6,5.0,0.0,0.0,0.0,0.0,1.0,23.0,17.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,5.0,6.0,27.0,1.0,806.0,30.0,181.0,394.0,244.0,20.0,806.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,29.0,34.0,3.0,0.0,530.0,0.0,7.0,6.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,61.0,7.0,5.0,58.3
Chemsdine Talbi,ma MAR,"FW,MF",0,20-178,2005,9.0,6.0,555.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,1.0,1.0,0.0,0.16,0.0,0.0,0.16,0.0,6.2,0.0,2.0,0.0,22.2,0.0,0.32,0.11,0.5,0.11,0.0,0.0,124.0,165.0,75.2,1964.0,317.0,72.0,88.0,81.8,39.0,50.0,78.0,9.0,18.0,50.0,0.0,5.0,3.0,3.0,2.0,4.0,158.0,6.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,11.0,1.78,8.0,0.0,0.0,3.0,0.0,2.0,0.32,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,9.0,0.0,210.0,9.0,35.0,80.0,101.0,16.0,210.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,11.0,8.0,0.0,0.0,146.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0
Ao Tanaka,jp JPN,MF,0,27-054,1998,8.0,4.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.05,0.0,0.0,0.05,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.2,-0.2,178.0,207.0,86.0,2904.0,591.0,88.0,95.0,92.6,69.0,78.0,88.5,13.0,18.0,72.2,0.0,4.0,18.0,2.0,1.0,21.0,202.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,3.07,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,7.0,0.0,1.0,232.0,2.0,46.0,148.0,41.0,3.0,232.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,2.0,6.0,0.0,0.0,171.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,18.0,3.0,4.0,42.9
James Tarkowski,eng ENG,DF,0,32-349,1992,9.0,9.0,810.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.05,0.0,0.0,0.05,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.4,-0.4,327.0,405.0,80.7,6695.0,2412.0,101.0,112.0,90.2,177.0,199.0,88.9,44.0,79.0,55.7,0.0,5.0,30.0,2.0,1.0,29.0,373.0,32.0,10.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,2.0,8.0,62.0,3.0,523.0,89.0,260.0,229.0,35.0,13.0,523.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,5.0,3.0,1.0,0.0,287.0,0.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,23.0,39.0,16.0,70.9
Marcus Tavernier,eng ENG,"MF,FW",0,26-226,1999,10.0,9.0,766.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.12,0.35,0.23,0.35,1.0,1.0,0.0,0.12,0.0,0.0,0.12,0.0,8.5,0.0,5.0,2.0,33.3,0.0,0.59,0.13,0.4,0.07,+1.0,+1.0,247.0,317.0,77.9,3876.0,820.0,126.0,142.0,88.7,94.0,111.0,84.7,16.0,41.0,39.0,0.0,12.0,24.0,8.0,0.0,33.0,285.0,28.0,1.0,4.0,0.0,2.0,21.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,7.0,25.0,2.94,23.0,0.0,0.0,0.0,1.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,14.0,0.0,425.0,11.0,55.0,174.0,203.0,32.0,424.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,23.0,15.0,5.0,0.0,295.0,0.0,18.0,19.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,39.0,6.0,7.0,46.2
Loum Tchaouna,fr FRA,"MF,FW",0,22-056,2003,9.0,4.0,374.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,0.3,0.3,0.0,0.08,0.0,0.0,0.08,0.0,4.2,0.0,2.0,1.0,33.3,0.0,0.48,0.17,0.5,0.06,+0.7,+0.7,63.0,92.0,68.5,815.0,234.0,44.0,52.0,84.6,17.0,25.0,68.0,0.0,2.0,0.0,0.0,1.0,5.0,7.0,2.0,9.0,90.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.2,2.0,0.0,0.0,3.0,0.0,2.0,0.48,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,138.0,4.0,19.0,56.0,65.0,5.0,138.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,4.0,5.0,0.0,0.0,76.0,0.0,7.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,10.0,8.0,6.0,57.1
