player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Ezri Konsa,eng ENG,Aston Villa,22,1997,36.0,35.0,"3,196",35.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,0.1,2.5,3.0,32.0,5.0,0.06,0.0,0.06,0.06,0.06,0.07,0.0,0.07,0.07,0.07,Matches,22.0,7.0,31.8,0.62,0.2,0.09,0.29,9.7,0.0,0.11,-0.4,-0.4,1102.0,1305.0,84.4,21620.0,6304.0,325.0,378.0,86.0,646.0,702.0,92.0,113.0,184.0,61.4,0.1,-0.1,2.0,37.0,2.0,0.0,1251.0,53.0,38.0,0.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,18.0,6.0,1.0,9.0,13.0,69.2,4.0,53.0,47.0,6.0,29.0,54.0,162.0,1.0,1660.0,315.0,961.0,631.0,73.0,34.0,1660.0,6.0,6.0,100.0,0.0,0.0,852.0,2975.0,1375.0,1.0,0.0,18.0,7.0,954.0,0.0,19.0,54.0,1.0,0.0,1.0,0.0,156.0,93.0,54.0,63.3,0,0,1,53.25
Cheikhou Kouyaté,sn SEN,Crystal Palace,30,1989,36.0,35.0,"3,121",34.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,1.0,1.6,6.0,32.0,11.0,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches,7.0,2.0,28.6,0.2,0.06,0.14,0.5,11.2,0.0,0.1,0.3,0.3,992.0,1287.0,77.1,17952.0,6675.0,400.0,457.0,87.5,462.0,547.0,84.5,106.0,221.0,48.0,0.3,-1.0,8.0,39.0,3.0,1.0,1221.0,64.0,61.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,18.0,15.0,0.43,13.0,0.0,0.0,1.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,44.0,12.0,2.0,25.0,43.0,58.1,18.0,42.0,26.0,16.0,32.0,90.0,125.0,2.0,1625.0,215.0,938.0,633.0,64.0,24.0,1625.0,12.0,10.0,83.3,2.0,16.7,788.0,3288.0,1485.0,2.0,0.0,17.0,8.0,861.0,0.0,36.0,15.0,0.0,0.0,0.0,0.0,177.0,82.0,54.0,60.3,0,0,1,40.27
Mateo Kovačić,hr CRO,Chelsea,26,1994,27.0,21.0,"1,815",20.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.7,2.7,51.0,189.0,37.0,0.0,0.05,0.05,0.0,0.05,0.05,0.08,0.13,0.05,0.13,Matches,23.0,4.0,17.4,1.14,0.2,0.0,0.0,24.3,0.0,0.04,-1.0,-1.0,1603.0,1774.0,90.4,26888.0,7292.0,755.0,802.0,94.1,636.0,688.0,92.4,148.0,186.0,79.6,2.1,-0.7,21.0,160.0,23.0,0.0,1743.0,27.0,25.0,7.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,11.0,55.0,2.73,50.0,0.0,1.0,1.0,2.0,1.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,46.0,28.0,19.0,24.0,3.0,17.0,32.0,53.1,15.0,18.0,1.0,17.0,15.0,61.0,11.0,2.0,1950.0,16.0,315.0,1290.0,365.0,15.0,1950.0,65.0,53.0,81.5,12.0,18.5,1306.0,7349.0,3617.0,54.0,3.0,26.0,23.0,1645.0,0.0,16.0,30.0,0.0,0.0,0.0,0.0,121.0,11.0,12.0,47.8,0,1,0,185.0
Emil Krafth,se SWE,Newcastle Utd,25,1994,16.0,14.0,"1,288",14.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.4,0.7,12.0,28.0,25.0,0.07,0.0,0.07,0.07,0.07,0.02,0.03,0.05,0.02,0.05,Matches,7.0,3.0,42.9,0.49,0.21,0.14,0.33,22.8,0.0,0.04,0.7,0.7,416.0,580.0,71.7,6802.0,3176.0,202.0,243.0,83.1,165.0,226.0,73.0,33.0,71.0,46.5,0.2,-0.4,6.0,24.0,4.0,3.0,466.0,113.0,7.0,0.0,1.0,18.0,106.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,0.98,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,9.0,9.0,1.0,12.0,25.0,48.0,13.0,15.0,9.0,6.0,15.0,34.0,52.0,2.0,721.0,79.0,337.0,265.0,122.0,9.0,721.0,4.0,3.0,75.0,1.0,25.0,290.0,1368.0,648.0,10.0,2.0,9.0,4.0,347.0,0.0,12.0,9.0,1.0,0.0,0.0,0.0,61.0,25.0,19.0,56.8,0,0,1,40.27
Filip Krovinović,hr CRO,West Brom,24,1995,11.0,5.0,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,15.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,8.0,2.0,25.0,1.32,0.33,0.0,0.0,25.1,0.0,0.03,-0.3,-0.3,306.0,374.0,81.8,4854.0,1527.0,153.0,176.0,86.9,111.0,129.0,86.0,25.0,36.0,69.4,0.4,-0.2,5.0,44.0,8.0,0.0,343.0,29.0,17.0,0.0,3.0,11.0,1.0,6.0,3.0,2.0,0.0,2.0,8.0,20.0,3.29,13.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,5.0,2.0,6.0,18.0,33.3,12.0,2.0,0.0,2.0,4.0,17.0,2.0,0.0,424.0,6.0,69.0,255.0,109.0,4.0,424.0,9.0,8.0,88.9,1.0,11.1,212.0,1387.0,750.0,11.0,0.0,12.0,5.0,289.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,39.0,7.0,10.0,41.2,0,1,0,70.5
Alexandre Lacazette,fr FRA,Arsenal,29,1991,31.0,22.0,"1,923",21.4,13.0,2.0,15.0,10.0,3.0,3.0,3.0,0.0,11.7,9.3,2.2,11.5,15.0,55.0,112.0,0.61,0.09,0.7,0.47,0.56,0.55,0.1,0.65,0.43,0.54,Matches,42.0,25.0,59.5,1.97,1.17,0.24,0.4,14.9,3.0,0.22,1.3,0.7,405.0,523.0,77.4,5117.0,1193.0,229.0,283.0,80.9,102.0,124.0,82.3,18.0,28.0,64.3,2.4,-0.2,22.0,32.0,19.0,0.0,484.0,33.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,55.0,2.57,35.0,0.0,6.0,2.0,10.0,2.0,5.0,0.23,4.0,0.0,0.0,0.0,1.0,0.0,18.0,10.0,4.0,11.0,3.0,4.0,22.0,18.2,18.0,20.0,1.0,19.0,12.0,30.0,13.0,0.0,735.0,15.0,80.0,330.0,331.0,95.0,732.0,36.0,22.0,61.1,14.0,38.9,355.0,1366.0,471.0,10.0,9.0,50.0,31.0,533.0,0.0,37.0,54.0,8.0,1.0,0.0,0.0,59.0,27.0,61.0,30.7,1,0,0,188.0
Adam Lallana,eng ENG,Brighton,32,1988,30.0,16.0,"1,596",17.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,2.6,4.2,33.0,109.0,77.0,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,Matches,22.0,5.0,22.7,1.24,0.28,0.05,0.2,17.3,0.0,0.07,-0.6,-0.6,792.0,944.0,83.9,11000.0,2987.0,450.0,511.0,88.1,240.0,281.0,85.4,35.0,55.0,63.6,2.6,-1.6,25.0,61.0,26.0,2.0,918.0,22.0,11.0,2.0,2.0,12.0,5.0,3.0,1.0,0.0,0.0,4.0,14.0,56.0,3.16,50.0,0.0,2.0,1.0,3.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,11.0,13.0,4.0,8.0,39.0,20.5,31.0,18.0,3.0,15.0,15.0,43.0,13.0,0.0,1104.0,26.0,207.0,556.0,349.0,61.0,1104.0,28.0,18.0,64.3,10.0,35.7,586.0,2726.0,1324.0,15.0,13.0,24.0,15.0,808.0,0.0,18.0,20.0,3.0,0.0,1.0,0.0,117.0,10.0,26.0,27.8,1,1,0,40.27
Érik Lamela,ar ARG,Tottenham,28,1992,23.0,5.0,717.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.1,1.1,1.0,2.1,28.0,36.0,49.0,0.13,0.0,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26,Matches,21.0,9.0,42.9,2.64,1.13,0.05,0.11,20.4,4.0,0.05,-0.1,-0.1,284.0,363.0,78.2,4124.0,873.0,157.0,180.0,87.2,93.0,109.0,85.3,14.0,33.0,42.4,0.9,-1.0,8.0,20.0,10.0,0.0,328.0,34.0,8.0,1.0,2.0,23.0,1.0,16.0,12.0,1.0,0.0,1.0,11.0,31.0,3.89,19.0,2.0,3.0,2.0,5.0,0.0,4.0,0.5,3.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,1.0,11.0,5.0,8.0,21.0,38.1,13.0,11.0,1.0,10.0,6.0,23.0,2.0,0.0,474.0,4.0,45.0,245.0,196.0,22.0,474.0,40.0,25.0,62.5,15.0,37.5,286.0,2230.0,954.0,25.0,4.0,20.0,13.0,346.0,1.0,24.0,10.0,0.0,0.0,0.0,0.0,40.0,6.0,12.0,33.3,1,1,0,155.25
Tariq Lamptey,gh GHA,Brighton,19,2000,11.0,11.0,886.0,9.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.7,0.7,0.8,1.5,40.0,26.0,76.0,0.1,0.1,0.2,0.1,0.2,0.07,0.08,0.15,0.07,0.15,Matches,6.0,2.0,33.3,0.61,0.2,0.17,0.5,11.9,0.0,0.11,0.3,0.3,372.0,494.0,75.3,5371.0,1288.0,213.0,237.0,89.9,124.0,174.0,71.3,17.0,39.0,43.6,0.8,0.2,9.0,15.0,12.0,8.0,405.0,89.0,3.0,1.0,1.0,34.0,86.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,2.34,18.0,0.0,0.0,0.0,5.0,0.0,4.0,0.41,2.0,0.0,0.0,0.0,2.0,0.0,17.0,9.0,7.0,6.0,4.0,6.0,13.0,46.2,7.0,8.0,1.0,7.0,19.0,36.0,12.0,1.0,623.0,21.0,156.0,252.0,225.0,27.0,623.0,29.0,13.0,44.8,16.0,55.2,346.0,2269.0,1190.0,36.0,10.0,21.0,6.0,376.0,1.0,21.0,28.0,1.0,2.0,1.0,0.0,59.0,5.0,11.0,31.3,0,1,1,40.27
Manuel Lanzini,ar ARG,West Ham,27,1993,17.0,5.0,566.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9,1.8,7.0,28.0,20.0,0.16,0.16,0.32,0.16,0.32,0.15,0.14,0.29,0.15,0.29,Matches,12.0,3.0,25.0,1.91,0.48,0.08,0.33,18.4,1.0,0.08,0.0,0.0,338.0,375.0,90.1,4801.0,1253.0,202.0,215.0,94.0,109.0,117.0,93.2,14.0,19.0,73.7,0.9,0.1,11.0,27.0,2.0,0.0,364.0,10.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,22.0,3.5,18.0,1.0,1.0,1.0,1.0,0.0,3.0,0.48,2.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,3.0,4.0,2.0,3.0,10.0,30.0,7.0,9.0,0.0,9.0,7.0,16.0,5.0,0.0,455.0,9.0,81.0,237.0,144.0,14.0,455.0,13.0,6.0,46.2,7.0,53.8,277.0,1528.0,647.0,14.0,2.0,14.0,9.0,333.0,0.0,7.0,10.0,3.0,0.0,0.0,0.0,59.0,2.0,8.0,20.0,1,1,0,70.5
Aymeric Laporte,es ESP,Manchester City,26,1994,16.0,14.0,"1,344",14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.4,1.1,28.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,6.0,1.0,16.7,0.4,0.07,0.0,0.0,13.1,0.0,0.13,-0.8,-0.8,1169.0,1285.0,91.0,20850.0,6462.0,472.0,499.0,94.6,606.0,638.0,95.0,79.0,121.0,65.3,0.2,-0.4,4.0,107.0,3.0,0.0,1257.0,27.0,17.0,0.0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.74,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,10.0,3.0,0.0,7.0,11.0,63.6,4.0,12.0,7.0,5.0,11.0,24.0,28.0,0.0,1383.0,81.0,434.0,892.0,60.0,12.0,1383.0,2.0,2.0,100.0,0.0,0.0,965.0,5387.0,3777.0,14.0,0.0,8.0,1.0,1100.0,0.0,9.0,9.0,2.0,0.0,1.0,0.0,66.0,41.0,21.0,66.1,0,0,1,240.75
Jamaal Lascelles,eng ENG,Newcastle Utd,26,1993,19.0,19.0,"1,625",18.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,0.1,1.4,4.0,22.0,2.0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,Matches,15.0,3.0,20.0,0.83,0.17,0.13,0.67,10.6,0.0,0.09,0.7,0.7,498.0,626.0,79.6,9640.0,3636.0,161.0,190.0,84.7,271.0,301.0,90.0,54.0,106.0,50.9,0.2,-0.1,3.0,22.0,4.0,0.0,616.0,8.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,9.0,0.0,3.0,6.0,50.0,3.0,27.0,17.0,10.0,12.0,26.0,86.0,0.0,806.0,158.0,500.0,272.0,39.0,18.0,806.0,4.0,4.0,100.0,0.0,0.0,396.0,1700.0,799.0,0.0,0.0,6.0,1.0,451.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,65.0,46.0,24.0,65.7,0,0,1,40.27
Maxime Le Marchand,fr FRA,Fulham,30,1989,2.0,1.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,1.0,0.0,0.0,0.73,0.0,0.0,0.0,34.1,0.0,0.02,0.0,0.0,78.0,85.0,91.8,1682.0,740.0,22.0,25.0,88.0,43.0,43.0,100.0,13.0,17.0,76.5,0.1,0.0,0.0,4.0,1.0,0.0,83.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,92.0,12.0,59.0,29.0,4.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,47.0,186.0,103.0,1.0,0.0,0.0,0.0,69.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,50.0,0,0,1,0.0
Mario Lemina,ga GAB,Fulham,26,1993,28.0,19.0,"1,703",18.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.8,1.5,19.0,78.0,15.0,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches,19.0,2.0,10.5,1.0,0.11,0.05,0.5,24.2,0.0,0.04,0.3,0.3,744.0,897.0,82.9,13301.0,3779.0,330.0,382.0,86.4,318.0,364.0,87.4,75.0,114.0,65.8,1.1,-0.8,12.0,57.0,12.0,0.0,878.0,17.0,13.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,27.0,1.43,18.0,0.0,5.0,2.0,1.0,1.0,2.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,62.0,35.0,25.0,30.0,7.0,23.0,44.0,52.3,21.0,26.0,5.0,21.0,30.0,92.0,21.0,0.0,1133.0,46.0,324.0,647.0,178.0,11.0,1133.0,37.0,26.0,70.3,11.0,29.7,649.0,3733.0,1746.0,24.0,1.0,26.0,22.0,722.0,0.0,32.0,15.0,0.0,1.0,0.0,0.0,118.0,23.0,25.0,47.9,0,1,0,0.0
Bernd Leno,de GER,Arsenal,28,1992,35.0,35.0,"3,131",34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,1182.0,80.2,20559.0,12493.0,290.0,290.0,100.0,509.0,515.0,98.8,145.0,370.0,39.2,0.0,0.0,0.0,3.0,0.0,0.0,888.0,292.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,2.0,1239.0,1019.0,1219.0,19.0,1.0,1.0,1239.0,0.0,0.0,0.0,0.0,0.0,711.0,3158.0,1958.0,0.0,0.0,0.0,1.0,635.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,39.0,10.0,0.0,100.0,0,0,0,188.0
Khanya Leshabela,za RSA,Leicester City,20,1999,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,93.0,26.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,54.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,45.0
Jamal Lewis,nir NIR,Newcastle Utd,22,1998,24.0,20.0,"1,837",20.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.0,1.1,27.0,41.0,56.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,Matches,3.0,1.0,33.3,0.15,0.05,0.0,0.0,18.6,0.0,0.04,-0.1,-0.1,637.0,852.0,74.8,9885.0,3861.0,340.0,390.0,87.2,228.0,288.0,79.2,44.0,108.0,40.7,1.1,0.0,14.0,31.0,14.0,10.0,686.0,163.0,8.0,0.0,0.0,44.0,155.0,0.0,0.0,0.0,0.0,3.0,22.0,29.0,1.42,25.0,3.0,0.0,0.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,23.0,13.0,1.0,16.0,38.0,42.1,22.0,21.0,7.0,14.0,11.0,48.0,44.0,1.0,1028.0,61.0,389.0,436.0,214.0,8.0,1028.0,24.0,12.0,50.0,12.0,50.0,535.0,2731.0,1351.0,20.0,2.0,17.0,13.0,553.0,0.0,18.0,16.0,1.0,0.0,1.0,0.0,109.0,10.0,15.0,40.0,0,0,1,40.27
Victor Lindelöf,se SWE,Manchester Utd,26,1994,29.0,29.0,"2,585",28.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,18.0,92.0,2.0,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches,4.0,1.0,25.0,0.14,0.03,0.25,1.0,6.4,0.0,0.15,0.4,0.4,1686.0,1882.0,89.6,29559.0,11270.0,698.0,751.0,92.9,862.0,909.0,94.8,108.0,181.0,59.7,0.7,0.7,6.0,92.0,5.0,0.0,1832.0,49.0,34.0,1.0,6.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,9.0,15.0,0.52,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,12.0,10.0,0.0,12.0,24.0,50.0,12.0,22.0,14.0,8.0,30.0,52.0,95.0,1.0,2095.0,263.0,1061.0,961.0,81.0,8.0,2095.0,4.0,2.0,50.0,2.0,50.0,1281.0,8460.0,4626.0,18.0,0.0,9.0,3.0,1488.0,0.0,24.0,8.0,1.0,0.0,1.0,0.0,145.0,64.0,33.0,66.0,0,0,1,189.5
Jesse Lingard,eng ENG,West Ham,27,1992,16.0,16.0,"1,421",15.8,9.0,4.0,13.0,8.0,1.0,2.0,3.0,0.0,4.5,2.8,2.1,5.0,59.0,75.0,84.0,0.57,0.25,0.82,0.51,0.76,0.29,0.13,0.42,0.18,0.31,Matches,40.0,20.0,50.0,2.53,1.27,0.2,0.4,21.4,1.0,0.07,4.5,5.2,546.0,686.0,79.6,7671.0,1895.0,304.0,343.0,88.6,170.0,209.0,81.3,33.0,60.0,55.0,1.3,1.9,18.0,55.0,23.0,5.0,616.0,66.0,15.0,1.0,2.0,38.0,11.0,10.0,4.0,3.0,0.0,4.0,14.0,63.0,3.99,46.0,5.0,2.0,5.0,5.0,0.0,12.0,0.76,6.0,2.0,1.0,2.0,1.0,0.0,12.0,6.0,4.0,8.0,0.0,5.0,14.0,35.7,9.0,7.0,1.0,6.0,4.0,16.0,0.0,0.0,836.0,4.0,61.0,408.0,382.0,44.0,834.0,43.0,18.0,41.9,25.0,58.1,527.0,3556.0,1966.0,48.0,20.0,28.0,22.0,652.0,0.0,21.0,24.0,6.0,2.0,0.0,0.0,62.0,0.0,5.0,0.0,1,1,0,70.5
Jake Livermore,eng ENG,West Brom,30,1989,18.0,15.0,"1,242",13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.2,0.5,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,5.0,0.0,0.0,0.36,0.0,0.0,0.0,19.8,0.0,0.07,-0.3,-0.3,273.0,388.0,70.4,4417.0,1144.0,135.0,170.0,79.4,107.0,141.0,75.9,21.0,48.0,43.8,0.2,-0.2,5.0,23.0,2.0,1.0,386.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.65,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,14.0,16.0,3.0,14.0,31.0,45.2,17.0,21.0,6.0,15.0,16.0,49.0,26.0,0.0,522.0,45.0,155.0,298.0,76.0,9.0,522.0,5.0,2.0,40.0,3.0,60.0,195.0,824.0,302.0,6.0,0.0,15.0,7.0,242.0,0.0,30.0,7.0,0.0,0.0,0.0,1.0,73.0,12.0,17.0,41.4,0,1,0,70.5
Diego Llorente,es ESP,Leeds United,26,1993,15.0,14.0,"1,204",13.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,7.0,26.0,1.0,0.07,0.0,0.07,0.07,0.07,0.06,0.04,0.1,0.06,0.1,Matches,8.0,3.0,37.5,0.6,0.22,0.13,0.33,17.4,0.0,0.1,0.2,0.2,598.0,721.0,82.9,11725.0,3380.0,170.0,196.0,86.7,368.0,412.0,89.3,52.0,90.0,57.8,0.3,-0.5,4.0,21.0,2.0,0.0,705.0,15.0,15.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.52,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,21.0,13.0,0.0,19.0,32.0,59.4,13.0,18.0,13.0,5.0,20.0,54.0,40.0,2.0,873.0,122.0,547.0,311.0,22.0,9.0,873.0,8.0,6.0,75.0,2.0,25.0,508.0,3145.0,2045.0,4.0,0.0,11.0,7.0,530.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,103.0,33.0,24.0,57.9,0,0,1,12.605
