player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Samuel Amo-Ameyaw,eng ENG,Southampton,18,2006,2.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.22,0.29,0.07,0.29,Matches,1.0,0.0,0.0,3.21,0.0,0.0,0.0,20.7,0.0,0.02,0.0,0.0,8.0,9.0,88.9,107.0,13.0,6.0,6.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.1,-0.1,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,5.0,5.0,7.0,1.0,16.0,4.0,0.0,0.0,3.0,75.0,11.0,98.0,68.0,0.0,1.0,0.0,2.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,40.27
Mathis Amougou,fr FRA,Chelsea,18,2006,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,69.0,30.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,4.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,5.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,185.0
Joachim Andersen,dk DEN,Crystal Palace,28,1996,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,1.0,1.0,100.0,1.0,1.0,0.0,0.0,25.2,0.0,0.04,0.0,0.0,61.0,83.0,73.5,1227.0,526.0,19.0,21.0,90.5,31.0,37.0,83.8,9.0,21.0,42.9,0.0,0.0,0.0,9.0,1.0,0.0,81.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,93.0,14.0,38.0,50.0,5.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,49.0,189.0,103.0,1.0,0.0,0.0,1.0,67.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0,0,0,1,40.27
Joachim Andersen,dk DEN,Fulham,28,1996,29.0,29.0,"2,583",28.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.5,1.5,16.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,Matches,19.0,4.0,21.1,0.66,0.14,0.0,0.0,15.1,0.0,0.05,-1.0,-1.0,1654.0,2000.0,82.7,36471.0,14436.0,456.0,497.0,91.8,918.0,985.0,93.2,269.0,487.0,55.2,0.5,-0.5,4.0,196.0,6.0,3.0,1891.0,102.0,81.0,0.0,35.0,12.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,35.0,1.23,27.0,1.0,0.0,7.0,0.0,0.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,20.0,6.0,1.0,15.0,24.0,62.5,9.0,37.0,28.0,9.0,34.0,61.0,188.0,1.0,2336.0,340.0,1233.0,1013.0,102.0,22.0,2336.0,6.0,4.0,66.7,0.0,0.0,1350.0,6505.0,3435.0,14.0,1.0,6.0,3.0,1621.0,0.0,18.0,19.0,0.0,0.0,1.0,1.0,122.0,70.0,39.0,64.2,0,0,1,0.0
Elliot Anderson,eng ENG,Nott'ham Forest,21,2002,37.0,33.0,"2,728",30.3,2.0,6.0,8.0,2.0,0.0,0.0,10.0,0.0,2.1,2.1,3.3,5.4,52.0,143.0,95.0,0.07,0.2,0.26,0.07,0.26,0.07,0.11,0.18,0.07,0.18,Matches,40.0,7.0,17.5,1.32,0.23,0.05,0.29,18.8,0.0,0.05,-0.1,-0.1,1085.0,1386.0,78.3,17458.0,5922.0,572.0,640.0,89.4,402.0,496.0,81.0,77.0,165.0,46.7,3.6,2.7,37.0,121.0,19.0,2.0,1292.0,85.0,26.0,7.0,4.0,86.0,2.0,48.0,17.0,28.0,0.0,9.0,35.0,87.0,2.87,43.0,20.0,7.0,8.0,4.0,5.0,10.0,0.33,4.0,3.0,0.0,1.0,1.0,1.0,92.0,56.0,54.0,29.0,9.0,48.0,111.0,43.2,63.0,48.0,9.0,39.0,31.0,123.0,76.0,4.0,1832.0,102.0,424.0,891.0,547.0,72.0,1832.0,75.0,36.0,48.0,30.0,40.0,932.0,5071.0,2366.0,32.0,21.0,60.0,49.0,1089.0,0.0,49.0,58.0,4.0,0.0,0.0,0.0,207.0,56.0,30.0,65.1,0,1,0,40.27
André,br BRA,Wolves,23,2001,33.0,31.0,"2,472",27.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.8,1.3,10.0,109.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,10.0,1.0,10.0,0.36,0.04,0.0,0.0,25.5,0.0,0.04,-0.4,-0.4,1247.0,1342.0,92.9,19660.0,5471.0,646.0,677.0,95.4,475.0,500.0,95.0,80.0,98.0,81.6,0.7,-0.8,18.0,111.0,5.0,0.0,1308.0,32.0,28.0,5.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,49.0,1.78,41.0,3.0,1.0,0.0,0.0,4.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,0.0,91.0,55.0,41.0,41.0,9.0,37.0,63.0,58.7,26.0,42.0,8.0,34.0,37.0,128.0,30.0,1.0,1623.0,89.0,439.0,1046.0,155.0,3.0,1623.0,32.0,16.0,50.0,12.0,37.5,912.0,3764.0,1688.0,17.0,0.0,30.0,21.0,1093.0,0.0,36.0,34.0,0.0,0.0,1.0,0.0,194.0,2.0,6.0,25.0,0,1,0,40.27
Michail Antonio,jm JAM,West Ham,34,1990,14.0,11.0,836.0,9.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,1.6,3.8,29.0,18.0,59.0,0.11,0.11,0.22,0.11,0.22,0.24,0.17,0.41,0.24,0.41,Matches,19.0,4.0,21.1,2.05,0.43,0.05,0.25,12.6,0.0,0.12,-1.2,-1.2,114.0,188.0,60.6,2183.0,424.0,52.0,72.0,72.2,37.0,62.0,59.7,22.0,31.0,71.0,0.9,-0.6,9.0,11.0,6.0,2.0,175.0,11.0,0.0,3.0,6.0,25.0,7.0,0.0,0.0,0.0,0.0,2.0,14.0,22.0,2.37,14.0,0.0,1.0,5.0,1.0,1.0,4.0,0.43,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,66.7,1.0,6.0,0.0,6.0,0.0,2.0,2.0,0.0,296.0,3.0,26.0,124.0,151.0,36.0,296.0,27.0,9.0,33.3,13.0,48.1,173.0,1177.0,695.0,13.0,9.0,35.0,19.0,221.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,22.0,17.0,22.0,43.6,1,0,0,70.5
Antony,br BRA,Manchester Utd,24,2000,8.0,0.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.65,0.08,0.73,0.65,0.73,Matches,6.0,3.0,50.0,3.83,1.91,0.0,0.0,15.8,0.0,0.17,-1.0,-1.0,56.0,69.0,81.2,688.0,111.0,45.0,51.0,88.2,9.0,14.0,64.3,1.0,1.0,100.0,0.2,-0.1,3.0,1.0,5.0,2.0,62.0,7.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.11,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,101.0,2.0,22.0,26.0,54.0,8.0,101.0,11.0,4.0,36.4,6.0,54.5,60.0,317.0,182.0,6.0,1.0,5.0,1.0,69.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0,1,1,189.5
Julian Araujo,mx MEX,Bournemouth,22,2001,12.0,7.0,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,4.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,225.0,79.1,3006.0,890.0,84.0,94.0,89.4,83.0,96.0,86.5,10.0,29.0,34.5,0.1,-0.1,1.0,17.0,3.0,2.0,198.0,27.0,2.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.91,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,6.0,0.0,5.0,12.0,41.7,7.0,3.0,0.0,3.0,6.0,16.0,18.0,0.0,275.0,20.0,90.0,136.0,55.0,2.0,275.0,1.0,0.0,0.0,1.0,100.0,126.0,482.0,258.0,3.0,0.0,5.0,2.0,149.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,29.0,3.0,9.0,25.0,0,0,1,0.0
Cameron Archer,eng ENG,Southampton,23,2001,35.0,13.0,"1,441",16.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.7,4.9,0.5,5.4,22.0,14.0,66.0,0.12,0.0,0.12,0.12,0.12,0.36,0.03,0.39,0.31,0.34,Matches,28.0,10.0,35.7,1.75,0.62,0.07,0.2,12.8,0.0,0.18,-3.7,-2.9,205.0,251.0,81.7,2612.0,367.0,131.0,151.0,86.8,54.0,59.0,91.5,5.0,9.0,55.6,0.7,-0.5,5.0,7.0,7.0,0.0,231.0,19.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,20.0,1.25,10.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,8.0,3.0,2.0,2.0,9.0,22.2,7.0,5.0,1.0,4.0,2.0,15.0,11.0,0.0,398.0,16.0,69.0,179.0,154.0,52.0,397.0,37.0,15.0,40.5,20.0,54.1,226.0,1182.0,564.0,10.0,14.0,40.0,26.0,274.0,0.0,16.0,13.0,8.0,0.0,0.0,0.0,35.0,9.0,30.0,23.1,1,0,0,40.27
Alphonse Areola,fr FRA,West Ham,31,1993,26.0,25.0,"2,260",25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,989.0,69.6,18224.0,12284.0,153.0,154.0,99.4,334.0,350.0,95.4,198.0,473.0,41.9,0.0,0.0,0.0,11.0,0.0,0.0,716.0,268.0,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,1049.0,833.0,1038.0,12.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,601.0,2480.0,1348.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0,100.0,0,0,0,70.5
Joe Aribo,ng NGA,Southampton,28,1996,32.0,21.0,"2,013",22.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,1.6,4.3,36.0,75.0,65.0,0.13,0.0,0.13,0.13,0.13,0.12,0.07,0.19,0.12,0.19,Matches,17.0,7.0,41.2,0.76,0.31,0.18,0.43,14.0,0.0,0.16,0.3,0.3,929.0,1046.0,88.8,13689.0,2630.0,514.0,563.0,91.3,357.0,391.0,91.3,31.0,45.0,68.9,1.3,-1.6,16.0,51.0,4.0,1.0,1032.0,13.0,4.0,2.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,37.0,1.66,32.0,0.0,2.0,1.0,2.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,47.0,33.0,17.0,24.0,6.0,17.0,35.0,48.6,18.0,28.0,11.0,17.0,20.0,67.0,32.0,3.0,1271.0,52.0,313.0,670.0,299.0,44.0,1271.0,49.0,21.0,42.9,22.0,44.9,745.0,4068.0,2021.0,29.0,12.0,27.0,19.0,925.0,0.0,20.0,28.0,1.0,0.0,1.0,0.0,112.0,25.0,24.0,51.0,0,1,1,40.27
Adam Armstrong,eng ENG,Southampton,27,1997,20.0,15.0,"1,248",13.9,2.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,3.3,2.3,1.2,3.5,25.0,21.0,79.0,0.14,0.14,0.29,0.14,0.29,0.24,0.09,0.32,0.17,0.25,Matches,25.0,7.0,28.0,1.8,0.5,0.08,0.29,16.6,0.0,0.09,-1.3,-0.3,231.0,288.0,80.2,3320.0,446.0,138.0,158.0,87.3,81.0,95.0,85.3,6.0,13.0,46.2,0.6,0.8,9.0,10.0,8.0,2.0,268.0,18.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,19.0,1.37,12.0,1.0,2.0,4.0,0.0,0.0,4.0,0.29,1.0,0.0,0.0,3.0,0.0,0.0,12.0,3.0,2.0,7.0,3.0,3.0,14.0,21.4,11.0,6.0,1.0,5.0,3.0,15.0,8.0,0.0,377.0,11.0,44.0,143.0,192.0,49.0,376.0,14.0,6.0,42.9,8.0,57.1,235.0,1324.0,599.0,13.0,6.0,11.0,18.0,286.0,0.0,12.0,5.0,9.0,0.0,0.0,0.0,23.0,5.0,9.0,35.7,1,1,0,40.27
Harrison Armstrong,eng ENG,Everton,17,2007,3.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.14,0.82,0.69,0.82,Matches,1.0,0.0,0.0,1.87,0.0,0.0,0.0,5.8,0.0,0.37,-0.4,-0.4,7.0,15.0,46.7,149.0,15.0,3.0,4.0,75.0,2.0,5.0,40.0,2.0,4.0,50.0,0.0,-0.1,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,3.0,12.0,7.0,2.0,20.0,1.0,1.0,100.0,0.0,0.0,15.0,110.0,43.0,2.0,0.0,2.0,3.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,1,0,40.27
Kepa Arrizabalaga,es ESP,Bournemouth,29,1994,31.0,31.0,"2,790",31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0.0,0.0,0.03,0.0,0.0,0.0,9.7,0.0,0.06,-0.1,-0.1,752.0,1027.0,73.2,20531.0,13943.0,120.0,122.0,98.4,390.0,397.0,98.2,241.0,500.0,48.2,0.0,0.0,1.0,10.0,0.0,0.0,728.0,295.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.13,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,15.0,3.0,1087.0,800.0,1057.0,29.0,1.0,1.0,1087.0,1.0,1.0,100.0,0.0,0.0,621.0,3129.0,1797.0,0.0,0.0,0.0,0.0,486.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,56.0,7.0,1.0,87.5,0,0,0,0.0
Marco Asensio,es ESP,Aston Villa,28,1996,13.0,9.0,743.0,8.3,3.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,4.4,2.9,1.0,3.8,22.0,45.0,38.0,0.36,0.12,0.48,0.36,0.48,0.54,0.12,0.66,0.35,0.47,Matches,22.0,9.0,40.9,2.66,1.09,0.14,0.33,19.6,1.0,0.13,-1.4,0.1,242.0,313.0,77.3,3581.0,1081.0,138.0,152.0,90.8,84.0,103.0,81.6,11.0,33.0,33.3,1.2,0.0,16.0,20.0,11.0,2.0,271.0,39.0,14.0,2.0,1.0,38.0,0.0,23.0,11.0,1.0,0.0,3.0,8.0,35.0,4.24,22.0,7.0,1.0,1.0,3.0,1.0,3.0,0.36,2.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,3.0,9.0,33.3,6.0,7.0,1.0,6.0,2.0,9.0,3.0,0.0,386.0,6.0,38.0,158.0,200.0,30.0,384.0,19.0,12.0,63.2,5.0,26.3,242.0,1466.0,682.0,21.0,5.0,9.0,8.0,265.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0,1,0,53.25
Brandon Austin,eng ENG,Tottenham,25,1999,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,68.8,526.0,386.0,7.0,7.0,100.0,9.0,9.0,100.0,6.0,16.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,30.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,46.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,0,0,0,155.25
Taiwo Awoniyi,ng NGA,Nott'ham Forest,26,1997,26.0,3.0,416.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,6.0,7.0,20.0,0.22,0.0,0.22,0.22,0.22,0.46,0.02,0.48,0.46,0.48,Matches,10.0,4.0,40.0,2.16,0.87,0.1,0.25,12.6,0.0,0.21,-1.1,-1.1,61.0,96.0,63.5,705.0,157.0,42.0,59.0,71.2,14.0,25.0,56.0,1.0,5.0,20.0,0.1,-0.1,2.0,5.0,2.0,0.0,96.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.95,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,0.0,6.0,7.0,0.0,167.0,5.0,16.0,78.0,74.0,21.0,167.0,9.0,4.0,44.4,5.0,55.6,90.0,402.0,183.0,5.0,2.0,19.0,19.0,113.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,18.0,13.0,38.0,25.5,1,0,0,40.27
Yasin Ayari,se SWE,Brighton,20,2003,34.0,22.0,"1,965",21.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,2.3,4.8,30.0,75.0,61.0,0.09,0.05,0.14,0.09,0.14,0.11,0.11,0.22,0.11,0.22,Matches,28.0,8.0,28.6,1.28,0.37,0.07,0.25,18.7,2.0,0.09,-0.4,-0.4,793.0,973.0,81.5,11915.0,3328.0,465.0,509.0,91.4,269.0,319.0,84.3,40.0,98.0,40.8,2.6,-1.3,30.0,55.0,18.0,4.0,880.0,92.0,34.0,10.0,1.0,69.0,3.0,37.0,27.0,6.0,1.0,1.0,14.0,61.0,2.79,36.0,13.0,3.0,3.0,4.0,2.0,6.0,0.27,4.0,2.0,0.0,0.0,0.0,0.0,59.0,32.0,15.0,31.0,13.0,26.0,56.0,46.4,30.0,24.0,6.0,18.0,20.0,79.0,26.0,0.0,1233.0,58.0,275.0,624.0,354.0,45.0,1233.0,45.0,18.0,40.0,18.0,40.0,655.0,3244.0,1466.0,25.0,6.0,38.0,22.0,801.0,0.0,37.0,26.0,3.0,0.0,1.0,0.0,118.0,16.0,20.0,44.4,0,1,0,40.27
Jordan Ayew,gh GHA,Crystal Palace,32,1991,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.96,0.21,2.17,1.96,2.17,Matches,1.0,0.0,0.0,4.29,0.0,0.0,0.0,5.5,0.0,0.46,-0.5,-0.5,8.0,10.0,80.0,167.0,4.0,3.0,3.0,100.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,1,1,0,40.27
Jordan Ayew,gh GHA,Leicester City,32,1991,30.0,19.0,"1,638",18.2,5.0,0.0,5.0,4.0,1.0,1.0,5.0,0.0,3.2,2.4,1.1,3.5,49.0,46.0,86.0,0.27,0.0,0.27,0.22,0.22,0.17,0.06,0.24,0.13,0.19,Matches,31.0,8.0,25.8,1.7,0.44,0.13,0.5,18.8,4.0,0.08,1.8,1.6,401.0,540.0,74.3,5942.0,1216.0,219.0,252.0,86.9,138.0,183.0,75.4,24.0,59.0,40.7,1.5,-1.1,16.0,25.0,14.0,7.0,490.0,49.0,13.0,3.0,2.0,60.0,5.0,28.0,15.0,8.0,3.0,1.0,11.0,41.0,2.25,24.0,8.0,3.0,4.0,1.0,1.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,27.0,15.0,8.0,14.0,5.0,7.0,23.0,30.4,16.0,21.0,2.0,19.0,12.0,39.0,19.0,0.0,798.0,21.0,103.0,407.0,312.0,55.0,797.0,64.0,26.0,40.6,32.0,50.0,479.0,3374.0,1540.0,37.0,11.0,63.0,40.0,540.0,0.0,30.0,59.0,7.0,0.0,0.0,0.0,93.0,37.0,80.0,31.6,1,1,0,45.0
