player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Manuel Akanji,ch SUI,DF,0,29,1995,26.0,23.0,"2,014",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.07,0.0,0.0,0.07,0.0,22.4,0.0,2.0,0.0,13.3,0.0,0.09,0.0,0.0,0.1,-1.6,-1.6,1632.0,1744.0,93.6,27046.0,7578.0,776.0,812.0,95.6,757.0,795.0,95.2,84.0,113.0,74.3,0.0,9.0,177.0,11.0,2.0,158.0,1707.0,36.0,18.0,4.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,37.0,1.65,37.0,0.0,0.0,0.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,3.0,9.0,64.0,3.0,1881.0,119.0,559.0,920.0,405.0,19.0,1881.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0,46.0,64.0,0.0,0.0,1483.0,0.0,5.0,5.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,103.0,30.0,33.0,47.6
Nathan Aké,nl NED,DF,0,29,1995,10.0,8.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.0,0.0,0.03,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.2,-0.2,509.0,542.0,93.9,8321.0,2950.0,248.0,253.0,98.0,237.0,244.0,97.1,20.0,34.0,58.8,0.0,1.0,42.0,1.0,0.0,50.0,514.0,26.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,1.06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,3.0,22.0,1.0,596.0,51.0,205.0,331.0,61.0,5.0,596.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,12.0,12.0,1.0,0.0,449.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,10.0,56.5
Carlos Alcaraz,ar ARG,MF,0,21,2002,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.62,0.0,0.0,0.62,0.0,0.1,0.0,1.0,0.0,100.0,0.0,9.0,0.0,0.0,0.07,-0.1,-0.1,13.0,13.0,100.0,221.0,66.0,7.0,7.0,100.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,1.0,4.0,1.0,1.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,8.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
Carlos Alcaraz,ar ARG,"FW,MF",0,21,2002,15.0,7.0,764.0,2.0,3.0,0.0,0.0,4.0,0.0,0.24,0.35,0.59,0.24,0.59,1.7,1.7,0.0,0.2,0.0,0.0,0.2,0.0,8.5,0.0,11.0,1.0,42.3,0.0,1.3,0.08,0.18,0.07,+0.3,+0.3,224.0,278.0,80.6,3963.0,1007.0,96.0,112.0,85.7,95.0,107.0,88.8,24.0,37.0,64.9,0.0,13.0,20.0,18.0,3.0,42.0,265.0,12.0,2.0,1.0,0.0,2.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,10.0,33.0,3.89,24.0,2.0,0.0,3.0,1.0,6.0,0.71,5.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,7.0,5.0,10.0,0.0,378.0,15.0,63.0,168.0,156.0,19.0,378.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,19.0,21.0,2.0,0.0,247.0,0.0,14.0,13.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,37.0,14.0,8.0,63.6
Trent Alexander-Arnold,eng ENG,DF,0,25,1998,33.0,28.0,"2,365",3.0,6.0,0.0,0.0,5.0,0.0,0.11,0.23,0.34,0.11,0.34,1.9,1.9,0.0,0.07,0.0,0.0,0.07,0.0,26.3,0.0,8.0,3.0,17.8,0.0,0.3,0.07,0.38,0.04,+1.1,+1.1,1448.0,1971.0,73.5,27901.0,11363.0,632.0,704.0,89.8,589.0,771.0,76.4,203.0,418.0,48.6,0.0,52.0,207.0,65.0,20.0,232.0,1651.0,310.0,63.0,12.0,0.0,32.0,153.0,55.0,34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,10.0,0.0,0.0,36.0,98.0,3.73,74.0,15.0,0.0,4.0,0.0,10.0,0.38,9.0,1.0,0.0,0.0,0.0,0.0,72.0,50.0,44.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,17.0,31.0,55.0,4.0,2253.0,88.0,593.0,1014.0,660.0,44.0,2253.0,0.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,51.0,36.0,9.0,0.0,1436.0,0.0,19.0,15.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,132.0,3.0,13.0,18.8
Alisson,br BRA,GK,0,31,1992,28.0,28.0,"2,508",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,959.0,82.8,17555.0,11360.0,229.0,232.0,98.7,426.0,433.0,98.4,137.0,289.0,47.4,0.0,1.0,12.0,0.0,0.0,1.0,836.0,121.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.25,7.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1010.0,741.0,990.0,20.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,100.0
Miguel Almirón,py PAR,FW,0,30,1994,9.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.3,0.0,1.7,0.0,2.0,0.0,33.3,0.0,1.15,0.0,0.0,0.09,-0.5,-0.5,54.0,66.0,81.8,707.0,219.0,39.0,42.0,92.9,13.0,16.0,81.3,1.0,3.0,33.3,0.0,3.0,3.0,1.0,0.0,6.0,64.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,4.59,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,1.0,10.0,35.0,36.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,3.0,3.0,2.0,0.0,59.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Olabade Aluko,0,DF,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,39.0,0.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edson Álvarez,mx MEX,MF,0,26,1997,28.0,20.0,"1,772",0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,0.0,0.02,0.0,0.0,0.02,0.0,19.7,0.0,1.0,0.0,8.3,0.0,0.05,0.0,0.0,0.03,-0.4,-0.4,861.0,1003.0,85.8,14393.0,4200.0,424.0,475.0,89.3,361.0,402.0,89.8,66.0,92.0,71.7,0.0,12.0,92.0,12.0,3.0,85.0,980.0,16.0,12.0,3.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,10.0,28.0,1.42,24.0,0.0,0.0,1.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,27.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,15.0,18.0,46.0,1.0,1239.0,67.0,361.0,693.0,194.0,12.0,1239.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,24.0,22.0,2.0,0.0,830.0,0.0,27.0,15.0,1.0,42.0,18.0,4.0,0.0,0.0,0.0,88.0,30.0,23.0,56.6
Will Alves,eng ENG,FW,0,19,2005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Amass,eng ENG,DF,0,17,2007,5.0,4.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.0,0.0,0.02,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.1,-0.1,149.0,181.0,82.3,1920.0,387.0,97.0,105.0,92.4,44.0,56.0,78.6,3.0,11.0,27.3,0.0,1.0,5.0,0.0,0.0,7.0,150.0,31.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,8.0,2.08,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,10.0,2.0,11.0,0.0,250.0,13.0,82.0,88.0,84.0,5.0,250.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,9.0,6.0,2.0,0.0,124.0,0.0,18.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,26.0,7.0,6.0,53.8
Samuel Amo-Ameyaw,eng ENG,"FW,DF",0,18,2006,2.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,8.0,9.0,88.9,107.0,13.0,6.0,6.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,5.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mathis Amougou,fr FRA,MF,0,18,2006,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,69.0,30.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,4.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Joachim Andersen,dk DEN,DF,0,28,1996,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,61.0,83.0,73.5,1227.0,526.0,19.0,21.0,90.5,31.0,37.0,83.8,9.0,21.0,42.9,0.0,0.0,9.0,1.0,0.0,4.0,81.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,93.0,14.0,38.0,50.0,5.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0
Joachim Andersen,dk DEN,DF,0,28,1996,29.0,29.0,"2,583",0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04,0.0,0.0,0.04,0.0,28.7,0.0,4.0,0.0,21.1,0.0,0.14,0.0,0.0,0.05,-1.0,-1.0,1654.0,2000.0,82.7,36471.0,14436.0,456.0,497.0,91.8,918.0,985.0,93.2,269.0,487.0,55.2,0.0,4.0,196.0,6.0,3.0,112.0,1891.0,102.0,81.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,8.0,35.0,1.23,27.0,1.0,0.0,7.0,0.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,20.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.0,0.0,9.0,34.0,188.0,1.0,2336.0,340.0,1233.0,1013.0,102.0,22.0,2336.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,16.0,14.0,1.0,0.0,1621.0,0.0,6.0,3.0,0.0,18.0,19.0,0.0,0.0,1.0,1.0,122.0,70.0,39.0,64.2
Elliot Anderson,eng ENG,MF,0,21,2002,37.0,33.0,"2,728",2.0,6.0,0.0,0.0,10.0,0.0,0.07,0.2,0.26,0.07,0.26,2.1,2.1,0.0,0.07,0.0,0.0,0.07,0.0,30.3,0.0,7.0,0.0,17.5,0.0,0.23,0.05,0.29,0.05,-0.1,-0.1,1085.0,1386.0,78.3,17458.0,5922.0,572.0,640.0,89.4,402.0,496.0,81.0,77.0,165.0,46.7,0.0,37.0,121.0,19.0,2.0,143.0,1292.0,85.0,26.0,7.0,0.0,4.0,86.0,48.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,35.0,87.0,2.87,43.0,20.0,0.0,8.0,4.0,10.0,0.33,4.0,3.0,0.0,1.0,1.0,1.0,92.0,56.0,54.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,0.0,39.0,31.0,76.0,4.0,1832.0,102.0,424.0,891.0,547.0,72.0,1832.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,0.0,52.0,32.0,21.0,0.0,1089.0,0.0,60.0,49.0,0.0,49.0,58.0,4.0,0.0,0.0,0.0,207.0,56.0,30.0,65.1
André,br BRA,MF,0,23,2001,33.0,31.0,"2,472",0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.02,0.0,0.0,0.02,0.0,27.5,0.0,1.0,0.0,10.0,0.0,0.04,0.0,0.0,0.04,-0.4,-0.4,1247.0,1342.0,92.9,19660.0,5471.0,646.0,677.0,95.4,475.0,500.0,95.0,80.0,98.0,81.6,0.0,18.0,111.0,5.0,0.0,109.0,1308.0,32.0,28.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,49.0,1.78,41.0,3.0,0.0,0.0,0.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,0.0,91.0,55.0,41.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,34.0,37.0,30.0,1.0,1623.0,89.0,439.0,1046.0,155.0,3.0,1623.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,0.0,10.0,17.0,0.0,0.0,1093.0,0.0,30.0,21.0,0.0,36.0,34.0,0.0,0.0,1.0,0.0,194.0,2.0,6.0,25.0
Michail Antonio,jm JAM,FW,0,34,1990,14.0,11.0,836.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.11,0.22,0.11,0.22,2.2,2.2,0.0,0.24,0.0,0.0,0.24,0.0,9.3,0.0,4.0,0.0,21.1,0.0,0.43,0.05,0.25,0.12,-1.2,-1.2,114.0,188.0,60.6,2183.0,424.0,52.0,72.0,72.2,37.0,62.0,59.7,22.0,31.0,71.0,0.0,9.0,11.0,6.0,2.0,18.0,175.0,11.0,0.0,3.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,14.0,22.0,2.37,14.0,0.0,0.0,5.0,1.0,4.0,0.43,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,296.0,3.0,26.0,124.0,151.0,36.0,296.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,29.0,13.0,9.0,0.0,221.0,0.0,35.0,19.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,22.0,17.0,22.0,43.6
Antony,br BRA,"DF,MF",0,24,2000,8.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65,0.0,0.0,0.65,0.0,1.6,0.0,3.0,0.0,50.0,0.0,1.91,0.0,0.0,0.17,-1.0,-1.0,56.0,69.0,81.2,688.0,111.0,45.0,51.0,88.2,9.0,14.0,64.3,1.0,1.0,100.0,0.0,3.0,1.0,5.0,2.0,6.0,62.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,5.11,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,101.0,2.0,22.0,26.0,54.0,8.0,101.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,6.0,1.0,0.0,69.0,0.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0
Julian Araujo,mx MEX,DF,0,22,2001,12.0,7.0,497.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,225.0,79.1,3006.0,890.0,84.0,94.0,89.4,83.0,96.0,86.5,10.0,29.0,34.5,0.0,1.0,17.0,3.0,2.0,14.0,198.0,27.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,5.0,0.91,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,18.0,0.0,275.0,20.0,90.0,136.0,55.0,2.0,275.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,4.0,3.0,0.0,0.0,149.0,0.0,5.0,2.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,29.0,3.0,9.0,25.0
