player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Luke Cundle,eng ENG,MF,0,19,2002,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,105.0,91.4,1485.0,302.0,48.0,51.0,94.1,38.0,42.0,90.5,7.0,9.0,77.8,0.0,2.0,11.0,2.0,0.0,9.0,103.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,116.0,3.0,30.0,68.0,18.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,3.0,1.0,0.0,0.0,86.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
Patson Daka,zm ZAM,FW,0,22,1998,23.0,13.0,"1,159",5.0,3.0,0.0,0.0,2.0,0.0,0.39,0.23,0.62,0.39,0.62,4.2,4.2,0.0,0.32,0.0,0.0,0.32,0.0,12.9,0.0,15.0,0.0,57.7,0.0,1.16,0.19,0.33,0.16,+0.8,+0.8,165.0,223.0,74.0,2158.0,323.0,99.0,125.0,79.2,49.0,59.0,83.1,4.0,7.0,57.1,0.0,13.0,6.0,5.0,0.0,17.0,204.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,30.0,2.33,23.0,0.0,0.0,3.0,2.0,9.0,0.7,6.0,0.0,0.0,1.0,0.0,2.0,15.0,10.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,8.0,0.0,370.0,10.0,31.0,170.0,171.0,50.0,370.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,10.0,4.0,3.0,0.0,244.0,0.0,42.0,18.0,0.0,17.0,14.0,7.0,0.0,0.0,0.0,29.0,17.0,44.0,27.9
Stuart Dallas,nir NIR,"DF,MF",0,30,1991,34.0,34.0,"2,919",1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06,1.9,1.9,0.0,0.06,0.0,0.0,0.06,0.0,32.4,0.0,8.0,0.0,26.7,0.0,0.25,0.03,0.13,0.06,-0.9,-0.9,1306.0,1685.0,77.5,20351.0,7389.0,730.0,812.0,89.9,440.0,539.0,81.6,99.0,227.0,43.6,0.0,31.0,108.0,24.0,5.0,170.0,1355.0,322.0,45.0,7.0,0.0,9.0,101.0,53.0,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,8.0,0.0,0.0,44.0,74.0,2.28,46.0,18.0,0.0,1.0,3.0,3.0,0.09,2.0,0.0,0.0,0.0,0.0,1.0,93.0,55.0,58.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,0.0,31.0,57.0,63.0,2.0,2056.0,103.0,665.0,923.0,504.0,28.0,2056.0,0.0,0.0,0.0,0.0,0.0,985.0,0.0,0.0,82.0,53.0,8.0,0.0,1113.0,0.0,39.0,25.0,0.0,33.0,30.0,2.0,0.0,1.0,0.0,219.0,32.0,34.0,48.5
Diogo Dalot,pt POR,DF,0,22,1999,24.0,19.0,"1,801",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.03,0.0,0.0,0.03,0.0,20.0,0.0,4.0,0.0,30.8,0.0,0.2,0.0,0.0,0.04,-0.6,-0.6,934.0,1193.0,78.3,17062.0,6008.0,407.0,477.0,85.3,396.0,490.0,80.8,117.0,181.0,64.6,0.0,16.0,80.0,21.0,7.0,105.0,1001.0,189.0,16.0,2.0,0.0,9.0,58.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,3.0,0.0,0.0,19.0,42.0,2.1,37.0,1.0,0.0,0.0,1.0,5.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,55.0,41.0,35.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,0.0,11.0,29.0,59.0,0.0,1422.0,86.0,450.0,649.0,337.0,27.0,1422.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,53.0,29.0,13.0,0.0,826.0,0.0,25.0,8.0,0.0,18.0,4.0,1.0,0.0,0.0,0.0,151.0,29.0,17.0,63.0
Karl Darlow,wls WAL,GK,0,30,1990,8.0,8.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,250.0,62.0,6276.0,4923.0,13.0,13.0,100.0,42.0,43.0,97.7,99.0,191.0,51.8,0.0,0.0,10.0,0.0,0.0,0.0,151.0,98.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,266.0,214.0,262.0,4.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,100.0
Josh Dasilva,eng ENG,"MF,FW",0,22,1998,9.0,2.0,257.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.0,0.0,0.03,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.1,-0.1,75.0,93.0,80.6,1172.0,336.0,38.0,43.0,88.4,32.0,40.0,80.0,2.0,4.0,50.0,0.0,3.0,6.0,4.0,0.0,11.0,88.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,123.0,10.0,28.0,54.0,42.0,6.0,123.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,10.0,6.0,3.0,0.0,66.0,0.0,5.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,75.0
Ben Davies,wls WAL,DF,0,28,1993,29.0,28.0,"2,538",1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.07,0.04,0.07,2.3,2.3,0.0,0.08,0.0,0.0,0.08,0.0,28.2,0.0,7.0,0.0,38.9,0.0,0.25,0.06,0.14,0.13,-1.3,-1.3,1391.0,1648.0,84.4,22461.0,7504.0,696.0,757.0,91.9,602.0,681.0,88.4,68.0,137.0,49.6,0.0,11.0,112.0,14.0,3.0,137.0,1567.0,80.0,34.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,28.0,30.0,1.06,28.0,1.0,0.0,1.0,0.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0,36.0,21.0,20.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,13.0,30.0,75.0,1.0,1888.0,140.0,727.0,906.0,266.0,31.0,1888.0,0.0,0.0,0.0,0.0,0.0,1211.0,0.0,0.0,62.0,61.0,0.0,0.0,1344.0,0.0,22.0,10.0,0.0,31.0,18.0,5.0,0.0,1.0,0.0,106.0,67.0,52.0,56.3
Tom Davies,eng ENG,MF,0,23,1998,6.0,2.0,234.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38,0.8,0.8,0.0,0.32,0.0,0.0,0.32,0.0,2.6,0.0,2.0,0.0,33.3,0.0,0.77,0.17,0.5,0.14,+0.2,+0.2,60.0,82.0,73.2,822.0,261.0,35.0,38.0,92.1,18.0,24.0,75.0,2.0,6.0,33.3,0.0,0.0,4.0,1.0,0.0,7.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,1.91,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,9.0,0.0,124.0,10.0,31.0,62.0,32.0,9.0,124.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,68.0,0.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,60.0
Keinan Davis,eng ENG,FW,0,23,1998,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,44.0,24.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Craig Dawson,eng ENG,DF,0,31,1990,34.0,30.0,"2,754",2.0,2.0,0.0,0.0,5.0,1.0,0.07,0.07,0.13,0.07,0.13,3.0,3.0,0.0,0.1,0.0,0.0,0.1,0.0,30.6,0.0,5.0,0.0,20.0,0.0,0.16,0.08,0.4,0.12,-1.0,-1.0,1035.0,1285.0,80.5,21842.0,7575.0,328.0,360.0,91.1,539.0,603.0,89.4,161.0,292.0,55.1,0.0,4.0,85.0,0.0,0.0,54.0,1254.0,26.0,21.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,8.0,18.0,0.59,12.0,0.0,0.0,5.0,0.0,5.0,0.16,3.0,0.0,0.0,2.0,0.0,0.0,29.0,17.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,52.0,0.0,7.0,29.0,139.0,0.0,1606.0,273.0,844.0,691.0,73.0,45.0,1606.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,4.0,4.0,0.0,0.0,970.0,0.0,10.0,5.0,0.0,39.0,12.0,1.0,0.0,3.0,0.0,113.0,93.0,55.0,62.8
Kevin De Bruyne,be BEL,MF,0,30,1991,30.0,25.0,"2,201",15.0,8.0,0.0,0.0,2.0,0.0,0.61,0.33,0.94,0.61,0.94,5.7,5.7,0.0,0.23,0.0,0.0,0.23,0.0,24.5,0.0,31.0,7.0,39.7,0.0,1.27,0.19,0.48,0.07,+9.3,+9.3,1170.0,1568.0,74.6,19948.0,5365.0,581.0,663.0,87.6,434.0,558.0,77.8,122.0,249.0,49.0,0.0,87.0,143.0,65.0,10.0,204.0,1389.0,169.0,49.0,20.0,0.0,19.0,180.0,96.0,44.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,29.0,152.0,6.22,105.0,30.0,0.0,9.0,3.0,14.0,0.57,10.0,3.0,0.0,0.0,0.0,0.0,32.0,16.0,4.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,30.0,6.0,16.0,0.0,1821.0,25.0,127.0,685.0,1027.0,107.0,1821.0,0.0,0.0,0.0,0.0,0.0,1126.0,0.0,0.0,84.0,85.0,20.0,0.0,1350.0,0.0,40.0,20.0,0.0,21.0,27.0,4.0,0.0,0.0,0.0,114.0,11.0,18.0,37.9
Troy Deeney,eng ENG,FW,0,33,1988,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.28,0.0,0.0,0.28,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,3.0,7.0,42.9,24.0,10.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,2.0,1.0,9.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,66.7
Liam Delap,eng ENG,FW,0,18,2003,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,13.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Delph,eng ENG,MF,0,31,1989,11.0,8.0,662.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,259.0,309.0,83.8,4612.0,1427.0,125.0,138.0,90.6,90.0,103.0,87.4,35.0,48.0,72.9,0.0,4.0,37.0,2.0,0.0,34.0,304.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,0.82,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,7.0,14.0,10.0,0.0,382.0,20.0,103.0,231.0,50.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,2.0,2.0,0.0,0.0,226.0,0.0,8.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,61.0,5.0,4.0,55.6
Leander Dendoncker,be BEL,MF,0,26,1995,30.0,21.0,"1,950",2.0,2.0,0.0,0.0,4.0,0.0,0.09,0.09,0.18,0.09,0.18,2.2,2.2,0.0,0.1,0.0,0.0,0.1,0.0,21.7,0.0,10.0,0.0,43.5,0.0,0.46,0.09,0.2,0.1,-0.2,-0.2,709.0,822.0,86.3,11172.0,2199.0,328.0,377.0,87.0,301.0,328.0,91.8,45.0,57.0,78.9,0.0,11.0,52.0,4.0,0.0,64.0,805.0,16.0,12.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,27.0,1.25,25.0,0.0,0.0,1.0,0.0,7.0,0.32,5.0,0.0,0.0,1.0,0.0,1.0,42.0,17.0,25.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,27.0,9.0,38.0,1.0,1024.0,59.0,282.0,542.0,203.0,33.0,1024.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,9.0,14.0,0.0,0.0,651.0,0.0,25.0,9.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,107.0,30.0,33.0,47.6
Emmanuel Dennis,ng NGA,"FW,MF",0,23,1997,33.0,30.0,"2,581",10.0,6.0,0.0,0.0,9.0,1.0,0.35,0.21,0.56,0.35,0.56,7.3,7.3,0.0,0.26,0.0,0.0,0.25,0.0,28.7,0.0,26.0,7.0,43.3,0.0,0.91,0.17,0.38,0.12,+2.7,+2.7,411.0,628.0,65.4,5461.0,1617.0,261.0,349.0,74.8,100.0,147.0,68.0,21.0,37.0,56.8,0.0,33.0,26.0,19.0,4.0,61.0,593.0,31.0,1.0,6.0,0.0,0.0,39.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,35.0,85.0,2.96,52.0,2.0,0.0,8.0,9.0,12.0,0.42,7.0,0.0,0.0,2.0,1.0,1.0,51.0,35.0,20.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,34.0,15.0,13.0,0.0,1078.0,22.0,134.0,414.0,556.0,131.0,1078.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,91.0,53.0,48.0,0.0,706.0,0.0,107.0,63.0,1.0,59.0,40.0,12.0,1.0,0.0,0.0,125.0,45.0,78.0,36.6
Kiernan Dewsbury-Hall,eng ENG,MF,0,22,1998,28.0,23.0,"2,105",1.0,2.0,0.0,0.0,4.0,0.0,0.04,0.09,0.13,0.04,0.13,1.2,1.2,0.0,0.05,0.0,0.0,0.05,0.0,23.4,0.0,3.0,1.0,14.3,0.0,0.13,0.05,0.33,0.06,-0.2,-0.2,950.0,1250.0,76.0,13947.0,3778.0,542.0,623.0,87.0,308.0,394.0,78.2,55.0,134.0,41.0,0.0,35.0,103.0,26.0,7.0,132.0,1193.0,51.0,12.0,5.0,0.0,8.0,86.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,31.0,77.0,3.29,58.0,5.0,0.0,3.0,3.0,6.0,0.26,5.0,1.0,0.0,0.0,0.0,0.0,39.0,24.0,20.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,29.0,21.0,26.0,1.0,1516.0,47.0,286.0,756.0,498.0,41.0,1516.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,82.0,66.0,7.0,0.0,1076.0,0.0,56.0,46.0,0.0,20.0,29.0,0.0,0.0,0.0,0.0,155.0,16.0,23.0,41.0
Ibrahima Diallo,fr FRA,MF,0,22,1999,23.0,10.0,"1,023",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,0.4,0.4,0.0,0.04,0.0,0.0,0.04,0.0,11.4,0.0,4.0,0.0,50.0,0.0,0.35,0.0,0.0,0.05,-0.4,-0.4,361.0,453.0,79.7,5657.0,1490.0,190.0,232.0,81.9,132.0,155.0,85.2,26.0,35.0,74.3,0.0,16.0,43.0,3.0,2.0,57.0,446.0,5.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,30.0,2.64,24.0,0.0,0.0,0.0,1.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,9.0,10.0,0.0,546.0,23.0,93.0,318.0,143.0,10.0,546.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,17.0,24.0,1.0,0.0,360.0,0.0,18.0,13.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,77.0,11.0,12.0,47.8
Rúben Dias,pt POR,DF,0,24,1997,29.0,27.0,"2,402",2.0,4.0,0.0,0.0,5.0,0.0,0.07,0.15,0.22,0.07,0.22,2.7,2.7,0.0,0.1,0.0,0.0,0.1,0.0,26.7,0.0,3.0,0.0,16.7,0.0,0.11,0.11,0.67,0.15,-0.7,-0.7,2133.0,2287.0,93.3,40019.0,12614.0,742.0,786.0,94.4,1201.0,1248.0,96.2,173.0,218.0,79.4,0.0,15.0,209.0,3.0,0.0,139.0,2233.0,52.0,36.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,8.0,36.0,1.35,31.0,0.0,0.0,4.0,0.0,7.0,0.26,5.0,0.0,0.0,2.0,0.0,0.0,26.0,19.0,11.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,6.0,23.0,66.0,0.0,2471.0,151.0,777.0,1606.0,92.0,33.0,2471.0,0.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,33.0,17.0,0.0,0.0,1977.0,0.0,9.0,3.0,0.0,27.0,9.0,2.0,0.0,0.0,0.0,108.0,50.0,37.0,57.5
Luis Díaz,co COL,FW,0,24,1997,13.0,11.0,958.0,4.0,3.0,0.0,0.0,0.0,0.0,0.38,0.28,0.66,0.38,0.66,3.6,3.6,0.0,0.33,0.0,0.0,0.33,0.0,10.6,0.0,13.0,0.0,34.2,0.0,1.22,0.11,0.31,0.09,+0.4,+0.4,392.0,455.0,86.2,5406.0,1093.0,240.0,264.0,90.9,116.0,133.0,87.2,22.0,25.0,88.0,0.0,20.0,14.0,22.0,4.0,38.0,453.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,60.0,5.64,41.0,0.0,0.0,6.0,1.0,4.0,0.38,3.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,2.0,0.0,595.0,4.0,32.0,219.0,349.0,77.0,595.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,53.0,22.0,31.0,0.0,476.0,0.0,27.0,26.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,54.0,15.0,16.0,48.4
